Prefix,Exact,DXCC,CQZ,ITUZ,Cont,Lat,Lon,ValidFrom,ValidTo
GB2MAC,1,265,14,0,,,,2011-05-28T00:00:00+00:00,2011-05-28T23:59:59+00:00
GB2MAC,1,265,14,0,,,,2012-05-25T00:00:00+00:00,2012-05-27T23:59:59+00:00
GB0VC,1,265,14,0,,,,2016-06-05T00:00:00+00:00,2016-06-30T23:59:59+00:00
GB0VC,1,265,14,0,,,,2014-06-30T00:00:00+00:00,2014-07-27T23:59:59+00:00
GB2LL,1,265,14,0,,,,1999-08-07T00:00:00+00:00,1999-08-28T23:59:59+00:00
GB2LL,1,265,14,0,,,,2000-08-26T00:00:00+00:00,2000-09-09T23:59:59+00:00
GB2LL,1,265,14,0,,,,2001-09-04T00:00:00+00:00,2001-09-22T23:59:59+00:00
GB2MAC,1,265,14,0,,,,2019-06-08T00:00:00+00:00,2019-06-09T23:59:59+00:00
GB2CFH,1,265,14,0,,,,1987-09-19T00:00:00+00:00,1987-09-20T23:59:59+00:00
GB2BFQ,1,265,14,0,,,,1987-11-10T00:00:00+00:00,1987-11-25T23:59:59+00:00
GB2BFQ,1,265,14,0,,,,1989-11-07T00:00:00+00:00,1989-11-07T23:59:59+00:00
GB75BCH,1,265,14,0,,,,1988-11-01T00:00:00+00:00,1988-11-30T23:59:59+00:00
GB2IMD,1,265,14,0,,,,1989-04-22T00:00:00+00:00,1989-04-22T23:59:59+00:00
GB2IMD,1,265,14,0,,,,1990-04-21T00:00:00+00:00,1990-04-21T23:59:59+00:00
GB2IMD,1,265,14,0,,,,1991-04-27T00:00:00+00:00,1991-04-27T23:59:59+00:00
GB2IMD,1,265,14,0,,,,1992-04-25T00:00:00+00:00,1992-04-25T23:59:59+00:00
GB2IMD,1,265,14,0,,,,1993-04-24T00:00:00+00:00,1993-04-24T23:59:59+00:00
GB2IMD,1,265,14,0,,,,1995-04-22T00:00:00+00:00,1995-04-22T23:59:59+00:00
GB6CN,1,265,14,0,,,,1989-11-16T00:00:00+00:00,1989-11-18T23:59:59+00:00
GB3LCW,1,265,14,0,,,,1976-05-31T00:00:00+00:00,1976-06-01T23:59:59+00:00
GB3CSC,1,265,14,0,,,,1978-09-09T00:00:00+00:00,1978-09-09T23:59:59+00:00
GB0GLS,1,265,14,0,,,,2019-05-04T00:00:00+00:00,2019-05-04T23:59:59+00:00
GB0TSR,1,265,14,0,,,,1991-07-23T00:00:00+00:00,1991-07-27T23:59:59+00:00
GB4SOS,1,265,14,0,,,,2019-05-01T00:00:00+00:00,2019-05-28T23:59:59+00:00
GB2BCW,1,265,14,0,,,,2019-05-11T00:00:00+00:00,2019-05-12T23:59:59+00:00
GB0OGC,1,265,14,0,,,,2019-07-17T00:00:00+00:00,2019-07-21T23:59:59+00:00
GB5BL,1,265,14,0,,,,2019-08-16T00:00:00+00:00,2019-08-18T23:59:59+00:00
GB0SBG,1,265,14,0,,,,2019-10-19T00:00:00+00:00,2019-10-20T23:59:59+00:00
GB0SBG,1,265,14,0,,,,2018-10-20T00:00:00+00:00,2018-10-21T23:59:59+00:00
GB0SBG,1,265,14,0,,,,2016-10-15T00:00:00+00:00,2016-10-16T23:59:59+00:00
GB0SBG,1,265,14,0,,,,2017-10-21T00:00:00+00:00,2017-10-22T23:59:59+00:00
GB0MGY,1,265,14,0,,,,1994-04-14T00:00:00+00:00,1994-04-16T23:59:59+00:00
GB0UTS,1,265,14,0,,,,1997-04-12T00:00:00+00:00,1997-04-16T23:59:59+00:00
GB0GLS,1,265,14,0,,,,2020-02-05T00:00:00+00:00,2020-02-05T23:59:59+00:00
GB0GLS,1,265,14,0,,,,2020-05-02T00:00:00+00:00,2020-05-02T23:59:59+00:00
GB8SPD,1,265,14,0,,,,2014-03-16T00:00:00+00:00,2014-03-17T23:59:59+00:00
GB0BPM,1,265,14,0,,,,2020-05-09T00:00:00+00:00,2020-05-10T23:59:59+00:00
GB2BFQ,1,265,14,0,,,,1986-11-12T00:00:00+00:00,1986-11-29T23:59:59+00:00
GB0PDY,1,265,14,0,,,,2020-03-17T00:00:00+00:00,2020-03-17T23:59:59+00:00
GB5BL,1,265,14,0,,,,2020-08-22T00:00:00+00:00,2020-08-23T23:59:59+00:00
GB2PQU,1,265,14,0,,,,1983-09-08T00:00:00+00:00,1983-09-08T23:59:59+00:00
GB2PQU,1,265,14,0,,,,1984-09-19T00:00:00+00:00,1984-09-22T23:59:59+00:00
GB2PQU,1,265,14,0,,,,1986-09-18T00:00:00+00:00,1986-09-18T23:59:59+00:00
GB3NBS,1,265,14,0,,,,1974-10-19T00:00:00+00:00,1974-10-20T23:59:59+00:00
GB2NTU,1,265,14,0,,,,1991-08-31T00:00:00+00:00,1991-09-01T23:59:59+00:00
GB9SPD,1,265,14,0,,,,2020-03-16T00:00:00+00:00,2020-03-17T23:59:59+00:00
GB6SPD,1,265,14,0,,,,2020-03-16T00:00:00+00:00,2020-03-30T23:59:59+00:00
GB2PQU,1,265,14,0,,,,1987-09-18T00:00:00+00:00,1987-09-19T23:59:59+00:00
GB8NHS,1,265,14,0,,,,2020-04-01T00:00:00+00:00,
GB1SPD,1,265,14,0,,,,2018-03-17T00:00:00+00:00,2018-03-17T23:59:59+00:00
GB0SPD,1,265,14,0,,,,2019-03-17T00:00:00+00:00,2019-03-17T23:59:59+00:00
GB2SPD,1,265,14,0,,,,2019-03-17T00:00:00+00:00,2019-03-17T23:59:59+00:00
GB2PDY,1,265,14,0,,,,2020-03-16T00:00:00+00:00,2020-03-18T23:59:59+00:00
GB1SOS,1,265,14,0,,,,2020-04-14T00:00:00+00:00,2020-05-11T23:59:59+00:00
GB4NHS,1,265,14,0,,,,2020-04-11T00:00:00+00:00,2020-04-12T23:59:59+00:00
GB1SPD,1,265,14,0,,,,2019-03-15T00:00:00+00:00,2019-03-17T23:59:59+00:00
GB75VED,1,265,14,0,,,,2020-05-10T00:00:00+00:00,2020-05-10T23:59:59+00:00
GB8SJA,1,265,14,0,,,,2020-04-11T00:00:00+00:00,2020-04-22T23:59:59+00:00
GB60ATG,1,265,14,0,,,,2020-04-20T00:00:00+00:00,2020-04-26T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-04T18:00:00+00:00,2020-05-04T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-06T18:00:00+00:00,2020-05-06T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-07T12:00:00+00:00,2020-05-07T17:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-12T18:00:00+00:00,2020-05-12T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-13T12:00:00+00:00,2020-05-13T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-19T18:00:00+00:00,2020-05-19T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-23T18:00:00+00:00,2020-05-23T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-25T12:00:00+00:00,2020-05-25T17:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-31T12:00:00+00:00,2020-05-31T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-08-01T00:00:00+00:00,2020-08-01T11:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-08-31T12:00:00+00:00,2020-08-31T23:59:59+00:00
GB75VED,1,265,14,0,,,,2020-05-23T00:00:00+00:00,2020-05-23T23:59:59+00:00
GB1HSC,1,265,14,0,,,,2020-04-19T00:00:00+00:00,2020-05-17T23:59:59+00:00
2I0NGM/NHS,1,265,14,0,,,,2020-04-17T00:00:00+00:00,
GB75VEC,1,265,14,0,,,,2020-05-07T00:00:00+00:00,2020-06-30T23:59:59+00:00
GB9AFD,1,265,14,0,,,,2020-06-18T00:00:00+00:00,
GB75PEACE,1,265,14,0,,,,2020-05-21T18:00:00+00:00,2020-05-21T23:59:59+00:00
GB100RS,1,265,14,0,,,,2020-08-09T00:00:00+00:00,2020-09-05T23:59:59+00:00
GB4AFD,1,265,14,0,,,,2020-06-21T00:00:00+00:00,2020-06-27T23:59:59+00:00
GB5AFD,1,265,14,0,,,,2020-06-22T00:00:00+00:00,2020-06-29T23:59:59+00:00
GB75PEACE,1,265,14,0,,,,2020-05-19T00:00:00+00:00,2020-05-19T11:59:59+00:00
GB1945PJ,1,265,14,0,,,,2020-05-21T12:00:00+00:00,2020-05-21T23:59:59+00:00
GB9LQV,1,265,14,0,,,,2020-07-10T00:00:00+00:00,2020-07-31T23:59:59+00:00
GB80BOB,1,265,14,0,,,,2020-09-03T00:00:00+00:00,2020-09-03T23:59:59+00:00
GB80BOB,1,265,14,0,,,,2020-09-12T00:00:00+00:00,2020-09-12T23:59:59+00:00
GB80BOB,1,265,14,0,,,,2020-09-27T00:00:00+00:00,2020-09-27T23:59:59+00:00
GB8LWF,1,265,14,0,,,,2020-11-03T00:00:00+00:00,2020-11-30T23:59:59+00:00
GB5NHS,1,265,14,0,,,,2020-04-01T00:00:00+00:00,2020-04-28T23:59:59+00:00
GB5NHS,1,265,14,0,,,,2020-12-03T00:00:00+00:00,2020-12-30T23:59:59+00:00
GB1TMD,1,265,14,0,,,,2021-06-19T00:00:00+00:00,2021-06-20T23:59:59+00:00
GB1TMD,1,265,14,0,,,,2021-06-26T00:00:00+00:00,2021-06-27T23:59:59+00:00
GB8NIC,1,265,14,0,,,,2021-01-11T00:00:00+00:00,2021-02-08T23:59:59+00:00
GB2GSG,1,265,14,0,,,,1985-10-19T00:00:00+00:00,1985-10-20T23:59:59+00:00
GB2GSG,1,265,14,0,,,,1986-10-18T00:00:00+00:00,1986-10-19T23:59:59+00:00
GB8STM,1,265,14,0,,,,2021-02-09T00:00:00+00:00,2021-03-07T23:59:59+00:00
GB0GLS,1,265,14,0,,,,2021-05-08T00:00:00+00:00,2021-05-08T23:59:59+00:00
GB4BMF,1,265,14,0,,,,1984-05-22T00:00:00+00:00,1984-05-28T23:59:59+00:00
GB0BPM,1,265,14,0,,,,2021-05-08T00:00:00+00:00,2021-05-09T23:59:59+00:00
GB5JUNO,1,265,14,0,,,,1991-06-18T00:00:00+00:00,1991-06-21T23:59:59+00:00
GB0AEL,1,265,14,0,,,,2021-05-13T00:00:00+00:00,2021-05-28T23:59:59+00:00
GB8HRH,1,265,14,0,,,,2021-04-19T00:00:00+00:00,2021-05-26T23:59:59+00:00
GB9BOB,1,265,14,0,,,,2021-09-01T00:00:00+00:00,2021-09-30T23:59:59+00:00
GB5BL,1,265,14,0,,,,2021-08-21T00:00:00+00:00,2021-08-22T23:59:59+00:00
GB9RAF,1,265,14,0,,,,2018-05-04T00:00:00+00:00,2018-06-27T23:59:59+00:00
GB9RAF,1,265,14,0,,,,2020-04-01T00:00:00+00:00,2020-04-17T23:59:59+00:00
GB90SOM,1,265,14,0,,,,2006-07-01T00:00:00+00:00,2006-07-01T23:59:59+00:00
GB8ROC,1,265,14,0,,,,2014-09-26T00:00:00+00:00,2014-10-07T23:59:59+00:00
GB8LWF,1,265,14,0,,,,2021-11-01T00:00:00+00:00,2021-11-30T23:59:59+00:00
MI0TMW/2ZE,1,265,14,0,,,,2021-12-01T00:00:00+00:00,2021-12-26T23:59:59+00:00
GI0OKM/2ZE,1,265,14,0,,,,2021-12-01T00:00:00+00:00,2021-12-26T23:59:59+00:00
GI3SG/2ZE,1,265,14,0,,,,2021-12-01T00:00:00+00:00,2021-12-26T23:59:59+00:00
GI4JTF/2ZE,1,265,14,0,,,,2021-12-01T00:00:00+00:00,2021-12-26T23:59:59+00:00
GI4RNP/2ZE,1,265,14,0,,,,2021-12-01T00:00:00+00:00,2021-12-26T23:59:59+00:00
MN0JQS/2ZE,1,265,14,0,,,,2021-12-01T00:00:00+00:00,2021-12-26T23:59:59+00:00
GB8HRM,1,265,14,0,,,,2022-02-01T00:00:00+00:00,2022-02-28T23:59:59+00:00
GB2SPD,1,265,14,0,,,,2022-03-17T00:00:00+00:00,2022-03-17T23:59:59+00:00
MQ0AIH,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB0QE,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB8PJE,1,265,14,0,,,,2022-03-09T00:00:00+00:00,
GB8UKR,1,265,14,0,,,,2022-03-18T00:00:00+00:00,
GB70I,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB22GI,1,265,14,0,,,,2022-07-25T00:00:00+00:00,2022-08-21T23:59:59+00:00
2Q0HEZ,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB0AEL,1,265,14,0,,,,2022-05-13T00:00:00+00:00,2022-05-30T23:59:59+00:00
GB0GLS,1,265,14,0,,,,2022-05-07T00:00:00+00:00,2022-05-07T23:59:59+00:00
2Q0HEZ/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ0AIH/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ4JTF,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB1UAS,1,265,14,0,,,,2013-08-24T00:00:00+00:00,2013-09-14T23:59:59+00:00
MQ0JQS,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ0JQS/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ3SG,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ00QS,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ0AZA,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ0AZA/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ3SG/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ3CID,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ3CID/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ0RZA/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ0RZA,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ0MOD,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ7WJL/P,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
MQ0ILE,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB100BBC,1,265,14,0,,,,2022-06-12T00:00:00+00:00,2022-06-12T23:59:59+00:00
GB100BBC,1,265,14,0,,,,2022-06-14T00:00:00+00:00,2022-06-14T23:59:59+00:00
GQ0AQD,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ0PGC,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ4TAJ,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GQ4TAJ/70,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
2Q0WMN,1,265,14,0,,,,2022-06-01T00:00:00+00:00,2022-06-30T23:59:59+00:00
GB2OGI,1,265,14,0,,,,2022-07-11T00:00:00+00:00,2022-07-31T23:59:59+00:00
GB5OTA,1,265,14,0,,,,2022-07-11T00:00:00+00:00,2022-07-31T23:59:59+00:00
GB9UGP,1,265,14,0,,,,2022-08-20T00:00:00+00:00,2022-08-20T23:59:59+00:00
GB2EL,1,265,14,0,,,,2022-08-20T00:00:00+00:00,2022-08-21T23:59:59+00:00
GB2WL,1,265,14,0,,,,2022-08-20T00:00:00+00:00,2022-08-21T23:59:59+00:00
GB1RP,1,265,14,0,,,,2022-08-20T00:00:00+00:00,2022-08-21T23:59:59+00:00
GB5BL,1,265,14,0,,,,2022-08-20T00:00:00+00:00,2022-08-21T23:59:59+00:00
GB0AAN,1,265,14,0,,,,2022-09-03T00:00:00+00:00,2022-09-11T23:59:59+00:00
GB0QE,1,265,14,0,,,,2022-09-09T00:00:00+00:00,
GB0KC,1,265,14,0,,,,2022-09-10T00:00:00+00:00,
2Q0WMN,1,265,14,0,,,,2022-09-14T00:00:00+00:00,2022-09-19T23:59:59+00:00
GB9GDP,1,265,14,0,,,,2022-05-01T00:00:00+00:00,2022-11-03T23:59:59+00:00
GB100BBC,1,265,14,0,,,,2022-11-06T00:00:00+00:00,2022-11-06T23:59:59+00:00
GB8ELF,1,265,14,0,,,,2022-12-28T00:00:00+00:00,2022-12-28T23:59:59+00:00
GB1PAT,1,265,14,0,,,,2023-03-01T00:00:00+00:00,2023-03-28T23:59:59+00:00
GB2PAT,1,265,14,0,,,,2023-03-01T00:00:00+00:00,2023-03-28T23:59:59+00:00
GB0SPD,1,265,14,0,,,,2023-03-17T00:00:00+00:00,2023-03-17T23:59:59+00:00
GB2SPD,1,265,14,0,,,,2023-03-16T00:00:00+00:00,2023-03-18T23:59:59+00:00
GB3KCI,1,265,14,0,,,,2023-05-06T00:00:00+00:00,2023-06-02T23:59:59+00:00
GB6IMD,1,265,14,0,,,,2023-04-22T00:00:00+00:00,2023-04-22T23:59:59+00:00
GB9HRH,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-05-28T23:59:59+00:00
GB6SJP,1,265,14,0,,,,2023-08-19T00:00:00+00:00,2023-08-20T23:59:59+00:00
GB8KCC,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-05-28T23:59:59+00:00
MR0ILE,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
GR3SG,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
2R0WMN,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
MR0NOR,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
GR4LHT,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
MR0TLG,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
GB0AEL,1,265,14,0,,,,2023-05-05T00:00:00+00:00,2023-05-26T23:59:59+00:00
GB8SJP,1,265,14,0,,,,2023-08-19T00:00:00+00:00,2023-08-20T23:59:59+00:00
MR7DXL/QRP,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
MR7DXL,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-06-30T23:59:59+00:00
GB8KC,1,265,14,0,,,,2023-05-01T00:00:00+00:00,2023-05-28T23:59:59+00:00
GB8ERN,1,265,14,0,,,,2023-08-27T00:00:00+00:00,2023-08-29T23:59:59+00:00
GB8ERN,1,265,14,0,,,,2022-08-28T00:00:00+00:00,2022-08-29T23:59:59+00:00
GB1RP,1,265,14,0,,,,2023-08-19T00:00:00+00:00,2023-08-20T23:59:59+00:00
GB2WL,1,265,14,0,,,,2023-08-19T00:00:00+00:00,2023-08-20T23:59:59+00:00
GB2EL,1,265,14,0,,,,2023-08-19T00:00:00+00:00,2023-08-20T23:59:59+00:00
GB5BL,1,265,14,0,,,,2023-08-19T00:00:00+00:00,2023-08-20T23:59:59+00:00
GB9LQV,1,265,14,0,,,,2022-07-01T00:00:00+00:00,2022-07-28T23:59:59+00:00
GB9LQV,1,265,14,0,,,,2021-07-01T00:00:00+00:00,2021-07-31T23:59:59+00:00
GB9LQV,1,265,14,0,,,,2023-07-01T00:00:00+00:00,2023-07-28T23:59:59+00:00
GB9LQV,1,265,14,0,,,,2023-09-01T00:00:00+00:00,2023-09-01T23:59:59+00:00
GB2DCI,1,265,14,0,,,,2023-09-09T00:00:00+00:00,2023-09-09T23:59:59+00:00
GB2DMR,1,265,14,0,,,,2023-09-23T00:00:00+00:00,2023-09-24T23:59:59+00:00
GB8LWF,1,265,14,0,,,,2022-11-08T00:00:00+00:00,2022-12-03T23:59:59+00:00
GB8LWF,1,265,14,0,,,,2023-11-04T00:00:00+00:00,2023-12-02T23:59:59+00:00
GB8WWA,1,265,14,0,,,,2024-01-01T00:00:00+00:00,2024-01-31T23:59:59+00:00
GB8DDY,1,265,14,0,,,,2024-06-01T00:00:00+00:00,2024-06-28T23:59:59+00:00
GB0SPD,1,265,14,0,,,,2024-03-17T00:00:00+00:00,2024-03-17T23:59:59+00:00
GB9SPD,1,265,14,0,,,,2024-03-17T00:00:00+00:00,2024-03-17T23:59:59+00:00
GB1PAT,1,265,14,0,,,,2024-03-16T00:00:00+00:00,2024-03-17T23:59:59+00:00
GB5ALV,1,265,14,0,,,,2024-05-11T00:00:00+00:00,2024-05-11T23:59:59+00:00
GB0AEL,1,265,14,0,,,,2024-05-05T00:00:00+00:00,2024-05-31T23:59:59+00:00
GB1RP,1,265,14,0,,,,2024-08-17T00:00:00+00:00,2024-08-18T23:59:59+00:00
GB2EL,1,265,14,0,,,,2024-08-17T00:00:00+00:00,2024-08-18T23:59:59+00:00
GB5BRC,1,265,14,0,,,,2024-09-02T00:00:00+00:00,2024-09-02T23:59:59+00:00
GB2DCI,1,265,14,0,,,,2024-09-14T00:00:00+00:00,2024-09-14T23:59:59+00:00
GB2DMR,1,265,14,0,,,,2024-09-28T00:00:00+00:00,2024-09-28T23:59:59+00:00
GB5BRC,1,265,14,0,,,,2024-10-18T00:00:00+00:00,2024-10-18T23:59:59+00:00
GB8WWA,1,265,14,0,,,,2025-01-01T00:00:00+00:00,2025-01-31T23:59:59+00:00
GB24YOTA,1,265,14,0,,,,2024-12-29T12:00:00+00:00,2024-12-29T17:59:59+00:00
GB1PAT,1,265,14,0,,,,2025-03-01T00:00:00+00:00,2025-03-28T23:59:59+00:00
GB5PAT,1,265,14,0,,,,2025-03-17T00:00:00+00:00,2025-03-17T23:59:59+00:00
GB9SPD,1,265,14,0,,,,2025-03-17T00:00:00+00:00,2025-03-17T23:59:59+00:00
GB5EA,1,265,14,0,,,,2025-03-21T00:00:00+00:00,2025-04-17T23:59:59+00:00
M0KXR,1,265,14,0,,,,2025-02-20T00:00:00+00:00,
GB0AEL,1,265,14,0,,,,2025-05-05T00:00:00+00:00,2025-05-31T23:59:59+00:00
GB6IMD,1,265,14,0,,,,2025-04-26T00:00:00+00:00,2025-04-26T23:59:59+00:00
GB8WWA,1,265,14,0,,,,2025-06-30T00:00:00+00:00,2025-07-06T23:59:59+00:00
GB9VED,1,265,14,0,,,,2025-05-01T00:00:00+00:00,2025-07-26T23:59:59+00:00
GB1RP,1,265,14,0,,,,2025-08-16T00:00:00+00:00,2025-08-17T23:59:59+00:00
GB2EL,1,265,14,0,,,,2025-08-16T00:00:00+00:00,2025-08-17T23:59:59+00:00
GB2WL,1,265,14,0,,,,2025-08-16T00:00:00+00:00,2025-08-17T23:59:59+00:00
GB5BL,1,265,14,0,,,,2025-08-16T00:00:00+00:00,2025-08-17T23:59:59+00:00
GB5BL,1,265,14,0,,,,2024-08-17T00:00:00+00:00,2024-08-18T23:59:59+00:00
GB5MEW,1,265,14,0,,,,2025-08-16T00:00:00+00:00,2025-08-17T23:59:59+00:00
GB8JV,1,265,14,0,,,,2025-08-15T00:00:00+00:00,
LA7BE/D,1,266,14,0,,,,,
LA1DH/E,1,266,14,0,,,,,
LA3SD/D,1,266,14,0,,,,,
LA4YH/Z,1,266,14,0,,,,,
LA5HE/H,1,266,14,0,,,,,
LA5VB/C,1,266,14,0,,,,,
LA8B/Z,1,266,14,0,,,,,
LA8CJ/H,1,266,14,0,,,,,
LA8WF/C,1,266,14,0,,,,,
LA9BO/E,1,266,14,0,,,,,
LA1K/V,1,266,14,0,,,,,
LA1VC/G,1,266,14,0,,,,,
LA7SH/E,1,266,14,0,,,,,
LA1EE/E,1,266,14,0,,,,,
LA1TN/U,1,266,14,0,,,,,
LA7JO/U,1,266,14,0,,,,,
LA1K/U,1,266,14,0,,,,,
LA3WAA/U,1,266,14,0,,,,,
LA6MP/W,1,266,14,0,,,,,
LA5KW/L,1,266,14,0,,,,,
LA8XM/A,1,266,14,0,,,,,
LA9PJA/F,1,266,14,0,,,,,
LA1TV/F,1,266,14,0,,,,,
LA9HC/I,1,266,14,0,,,,,
LA5MT/D,1,266,14,0,,,,,
LA7DHA/W,1,266,14,0,,,,,
LA5FHA/E,1,266,14,0,,,,,
LA2EG/R,1,266,14,0,,,,,
LA8NC/V,1,266,14,0,,,,,
LA9TG/D,1,266,14,0,,,,,
LA9OI/C,1,266,14,0,,,,,
LA5CN/W,1,266,14,0,,,,,
LA4RJ/L,1,266,14,0,,,,,
LA8NC/U,1,266,14,0,,,,,
LA1DXG/H,1,266,14,0,,,,,
LA5MT/A,1,266,14,0,,,,,
LA9FDA/A,1,266,14,0,,,,,
LA9BM/F,1,266,14,0,,,,,
LA5UF/Z,1,266,14,0,,,,,
LA9UX/Z,1,266,14,0,,,,,
LA8XM/H,1,266,14,0,,,,,
LA7JO/V,1,266,14,0,,,,,
LA8AK/K,1,266,14,0,,,,,
LA5MT/B,1,266,14,0,,,,,
LA1XDA/W,1,266,14,0,,,,,
LA5YJ/U,1,266,14,0,,,,1966-07-03T00:00:00+00:00,
SM2XA/LA/Y,1,266,14,0,,,,1967-06-27T00:00:00+00:00,
LA3ZK/W,1,266,14,0,,,,1966-09-25T00:00:00+00:00,
LA9TG/U,1,266,14,0,,,,1960-01-22T00:00:00+00:00,1960-01-22T23:59:59+00:00
LA9TG/U,1,266,14,0,,,,1964-03-24T00:00:00+00:00,1964-03-24T23:59:59+00:00
LA9TG/U,1,266,14,0,,,,1960-06-16T00:00:00+00:00,1960-06-16T23:59:59+00:00
P29UC,1,267,28,0,,,,,1975-09-16T23:59:59+00:00
VK9AG,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9AN,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
P29EJ,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9GN,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9NT,1,267,28,0,,,,1958-01-01T00:00:00+00:00,1975-09-15T23:59:59+00:00
VK9BS,1,267,28,0,,,,,1967-04-25T23:59:59+00:00
VK9KA,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9UC,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9BB,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9BJ,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9BW,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9DP,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9GG,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9HO,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9JK,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9JV,1,267,28,0,,,,1971-11-19T00:00:00+00:00,1975-09-15T23:59:59+00:00
VK9OM,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9RM,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9WZ,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9YW,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
P29GG,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9LR,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9TG,1,267,28,0,,,,,1975-09-15T23:59:59+00:00
VK9AJ,1,267,28,0,,,,1960-01-01T00:00:00+00:00,1975-09-15T23:59:59+00:00
